row,col,ToT_mean_200mV,ToT_mean_300mV,ToT_mean_400mV,ToT_mean_500mV,ToT_mean_600mV,ToT_mean_700mV,ToT_mean_800mV,ToT_mean_900mV,ToT_mean_1000mV
2,12,47.0222144399362,74.51123697762425,88.57962854152775,96.25270677936153,101.64137342248183,105.67012105391547,108.81524176939845,111.66222777966598,113.90149727476236
2,13,49.63153842325991,102.80193787152265,139.6646179928011,160.26393248706978,172.84617659061436,181.6892467440303,188.2000694742351,193.66445503595315,198.1365970843587
2,14,36.619218976771265,69.99363193800727,90.13337107144928,100.49772309298051,106.81214000871142,111.37873410628401,115.02684389741317,117.91214171085602,120.42369393666861
2,15,33.80190408567605,59.540053692613846,75.35533336498911,84.10905457738876,89.92944237100569,94.22901450865025,97.66467464854162,100.5502744564077,102.97381460229994
3,0,21.591827917568885,46.66567151244111,64.60042335266195,75.80408716791425,82.99953566371056,88.10276166682762,92.12838753335691,95.16118507294986,97.80198100679915
3,1,42.496736037892056,74.3166517292909,95.0802628115707,105.66733396459271,111.95940655643189,116.48071825477469,120.25538017642226,123.18094125597511,125.67152052469434
3,2,46.29637556103307,87.17404155731619,111.04688422731846,122.7685728101789,130.52550869091237,136.33214146965767,140.99243381831042,144.60052759092432,147.92796581347977
3,3,34.69607921688644,67.66097357135357,88.35480511549484,99.34885595869467,106.0936357711367,110.95610879396433,114.74273762804765,117.8768114605949,120.33899530259464
3,4,50.16293477908812,83.58987857411839,105.51535133898454,118.13456520080233,126.1551633900323,132.00842688759312,136.420338557277,140.08679097512538,143.33270961741232
3,5,39.88870378461256,76.4282443383948,103.22047089641916,117.73439372281281,126.53823270599867,132.90850837695808,137.67048794694682,141.83474578707865,145.44555385457727
3,6,30.398214475099696,65.94244715005676,88.09240935225114,98.99398617059511,105.79263279011407,110.68277652990476,114.43262201421116,117.49463857646658,120.01928484984542
3,7,22.88597468443068,51.770294223739306,73.03764119695796,85.62433886689952,93.21064162366983,98.38065599536507,102.20763223124742,105.28534600980906,107.93796250159441
3,8,31.071617748305343,63.975057931915366,83.97877735555618,93.95608242317527,100.19015079744926,104.61911950029047,108.08089935433918,110.85799688459976,113.31013861264965
3,9,35.64710613888234,52.7536806188109,62.62012111363718,68.38406471410413,72.49149630149535,75.82988957715004,78.48142958952752,80.71971110596985,82.68522006614909
3,10,22.770017263091194,49.2715109402295,69.33033321222472,81.87920838890619,89.40007487204328,94.6972321875454,98.57456332387193,101.78716714222162,104.27499776847175
3,11,49.697455872323246,84.649306544908,107.7299851631386,121.06206787055508,129.37665269615582,135.41592000416105,140.48500701219464,144.84207662835664,148.94208294960185
3,12,43.97659955294437,84.13192757033512,110.2437270464661,124.98644202242521,134.09122416187913,140.71233230334627,146.00076464847595,150.15444143379798,153.63291578330674
3,13,45.02130306414794,82.1912159968097,105.50950179468003,117.66623808669773,125.1670172918677,130.5118997535624,134.71684009444277,138.15968426377412,140.99697240492793
3,14,33.205794740256884,59.98240714213887,78.14777485108817,88.71290018776837,95.50715663515255,100.65173417568774,104.44197855114604,107.70103288453573,110.46915794712939
3,15,40.06323450946683,70.97175222277536,89.62647406076692,99.53903055983491,105.86896636015119,110.3562535256365,114.02903206235098,117.13844023056241,119.53881162036454
4,0,36.30478248163318,60.8029875679578,72.43563566363181,78.6492925400961,82.9963003456136,86.40206748667417,89.16381171738222,91.32774845669553,93.40363783440769
4,1,28.726494968156135,47.712073723715775,58.864799983958655,65.22975601031109,69.62971492451415,72.85731760509763,75.75864832030774,78.05028979374967,80.08695559066973
4,2,40.64374864930571,75.7941999328458,95.28489773890482,105.46658127254581,112.02146141849454,116.97741285776738,120.90897865261253,124.0774640714866,126.74321111028743
4,3,42.497699065022225,93.33383746519968,126.56294105667929,143.11670792042,153.10195531412697,160.221775231615,165.80617044352977,170.20949574388314,174.1840535081528
4,4,28.688752030643062,62.473863036863754,85.17740758903916,97.77419860218983,105.8693624411478,111.46636989749325,115.80274831186516,119.33793735178597,122.39961215518223
4,5,33.400181224131906,65.57481917956027,89.5400489843183,104.34380831053474,113.95022802070318,120.53761944298084,125.67879141082328,129.85059424759385,133.2267601292723
4,6,38.60246860497492,65.81907748353619,82.00210530487018,90.55241054793625,96.28163011808331,100.58849070564119,104.05099342295075,106.77781287767101,109.31873580830502
4,7,55.68838980432512,94.9642723352683,112.11305429240036,121.3197414353475,127.63079235158722,132.18167561356998,136.1670466808925,139.38340510288168,142.21355301816254
4,8,39.874722561082464,75.5626879911986,95.06908537910577,104.72271539235787,110.73947176812722,115.16845650525565,118.80115984128696,121.79336551147972,124.27137150422165
4,9,45.8067773174117,83.782967317975,106.21998072000937,117.9236196033391,125.74020392082112,131.29538153065954,134.72106410946068,138.92980698657266,141.6641890282883
4,10,36.55364372170771,72.20217960904081,96.33168583498971,109.31477492089829,117.14874419031217,123.11930095671744,127.51081385991488,130.89219907711478,134.18592998005556
4,11,43.81119793660659,79.47007607899882,101.85032893486249,113.35263069781307,120.54536871552818,125.9654961221438,130.20919641456106,133.7256156796378,136.96339617943065
4,12,42.12164103028833,80.59231399354238,105.74331638746243,118.91794712089765,127.22013956286665,133.0629439932693,137.89024893570453,141.5555266765975,144.97639485136494
4,13,56.09714081281511,92.2616303246852,111.48084104044239,121.93451781572242,129.07328176438418,134.55283400603096,138.8727435428081,142.69184992684208,145.67337917307367
4,14,19.967060766511658,47.832132446706794,70.14190345998895,84.15340457119389,92.58359856073557,98.4700474482466,102.86855776093348,106.46053582016667,109.34143872539094
4,15,26.94575787770483,48.197436952908674,63.45271323804099,72.00140822676995,77.36700515482808,81.0652371506089,83.92482875145336,86.04537554055347,88.0124711499579
5,0,41.859335514263485,79.56121321028078,104.5130785544928,117.28899089312522,125.17453862688109,130.8364172646843,135.15175123289848,138.47631862063167,141.573078042596
5,1,42.91424238266565,80.81420584562119,102.41113539015353,113.71799253600128,120.9241733066229,126.072234186272,130.26620072449572,133.73903279801868,136.44504086068653
5,2,34.26594988300875,68.05238386208265,90.18490757360188,101.80320934668234,108.81884506264089,113.76885715923464,117.64598832575196,120.8312915465739,123.54763157162989
5,3,44.41088156344932,85.24685254728725,107.11542179303672,118.82094371675075,126.61530304145681,132.4052757956031,137.0840161321933,140.6013807264713,143.98156747603286
5,4,39.517316955094245,73.6329965543433,94.00166107341694,104.63007728456633,111.45794615187103,116.29890286481955,120.07359273468816,123.20229241248352,125.89304964327779
5,5,41.829766362737324,76.06325049309766,100.01604126062294,113.07731962319322,121.27101425571028,127.77208445776476,133.53554491503462,138.62534783777375,143.52946301061215
5,6,33.30233776893862,56.30923210892815,68.0855792573817,74.90187346583555,79.82842248951034,83.30415632099702,86.47309152379225,88.79981666593422,90.83203613438835
5,7,39.93306532932457,78.82824527209914,102.01477701847003,113.9210739112331,121.47513128956902,127.0025382572176,131.2768178532529,134.8647631795837,137.85928534811987
5,8,75.84377439013288,123.13250974194189,146.92449438904916,160.3594252042822,169.2036063305656,176.5431677578511,182.13533884004113,187.30790343896868,192.4378004228763
5,9,54.58767921712089,90.87638195378707,108.87828448019266,118.45567347497575,125.16336169124659,129.99327641513295,133.87225452693446,137.14995597027269,140.0125789631587
5,10,29.84348333935431,58.541052507396465,79.34708115099696,91.67958006494683,99.16447665344938,104.41928601491841,108.52322033818085,112.0529731376411,114.8965048520852
5,11,29.522437240934256,47.506179024417406,56.68247772417351,62.06566608909439,65.90923484457508,68.90432528798783,71.48691689626446,73.72922104602006,75.8356666203233
5,12,39.223901387416795,65.48749468434151,80.02559921902683,87.59299581339457,92.62465180641229,96.27858149491496,99.2306576741996,102.06202631274651,104.3860890643827
5,13,56.318271962058915,113.38256321938596,147.90956750014723,165.272279887755,176.03770614745898,183.50503507831246,189.54790103041177,194.093235734936,198.29041030020636
5,14,23.5012890257901,47.05011920104817,64.2483625858833,73.6972214662176,79.46169208420643,83.47599168362052,86.55239370386664,89.05114153904884,91.16774649024791
5,15,38.768698161624116,73.23036087879734,94.42042282778601,105.53452721313616,112.62321703805704,117.71363193053033,121.90348520422233,125.13044609336235,128.09203783236347
6,0,34.12218318977069,73.42576454662992,101.07001175856409,116.28203619559825,125.64007361897963,131.94401315960565,137.24723639507366,141.3276760927844,144.94423595828914
6,1,48.94710417300865,83.75265935388346,102.07314125661782,111.89725951388652,118.49487542793652,123.47008175140783,127.12687390295267,130.14539925469214,132.96239160335128
6,2,42.115060250717605,84.61445130605968,104.50719614418001,115.01934810082453,122.1391756521379,127.49570822292092,131.87999691192152,135.3776959002909,138.3413646153726
6,3,41.636663387672,90.77911548642511,119.16092485648316,133.01363241436133,142.01140295065733,148.28729794532364,153.29179508759725,157.35586225059276,160.21521084563435
6,4,32.9396698758372,66.9296884829335,89.45584452769545,101.22876392476243,108.6039777853758,113.98307050939582,118.02986513672111,121.40459789431013,124.41952382959836
6,5,30.024840718843276,57.33225270143567,75.22007162222303,84.76477380280696,90.6478277249769,94.93316974439429,98.18059012792192,100.92416693135613,103.1088041201253
6,6,27.43338900531555,49.52518259737979,64.7413761071023,73.47529157504987,78.86658580904009,82.71970160786277,85.60269402627142,87.96904804474104,89.8683308661397
6,7,26.439948898584074,53.15634129191961,72.58689025693198,83.03953115513315,89.20255538391648,93.49437044526925,96.95601878199098,99.5657599017639,101.8439320260545
6,8,55.43462132963779,100.3996558443618,124.27104821926795,137.12073676742637,145.5924021182814,151.84905648008748,157.00162405027797,161.01031470318276,164.44723993615867
